Unnamed: 0,created_at,text,user_name,user_location,retweet_count,favorite_count
194,13/03/2020 23:28,RT AgnesdeBerlimon QBlueSkyQ klsnana6 AlWaleed payed Obamas education at the Columbia UNiversity ,madonna787,nan,28,0
195,13/03/2020 23:28, Albertagarbage kikifl18 JustinTrudeau You re province never uses it Also Canada doesnt have a bad education sys ,Kent,nan,0,0
196,13/03/2020 23:28,RT AndrewsUniv BREAKING NEWS Andrews University has made the decision to switch to distance education beginning on Monday March 23 and ,The Almighty Jay,Berrien Springs MI,34,0
197,13/03/2020 23:27,RT penn state Out of an abundance of caution during the ongoing coronavirus outbreak Penn State has decided to cancel all summer educati ,Michele Kennerly,State College Pennsylvania,4,0
198,13/03/2020 23:26,RT USSbriefs BBC News Coronavirus More universities halt teaching and exams If your university is still not halting teaching and exa ,UCU MDX,Hendon London,32,0
199,13/03/2020 23:26,I lt 3 Brown University Where students will sext Cpax for ahieve safe space education,John Locke,nan,0,0
200,13/03/2020 23:26, JakubasCui johnsimonwijaya businessinsider athenssilaban I reported an how students arrive to our university ,Rusty Rootbeer,12 time zones from you ,0,0
201,13/03/2020 23:25, microbit edu education across Canada I like this idea ,J Hamilton,Canada,0,0
202,13/03/2020 23:25,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,STAMATAKIS MICHAEL,University of Athens,43,0
203,13/03/2020 23:25,RT juanfelipe VA love a university that supports student involvement by installing towering peace officers at the entrance to cont ,robot bird,peace is an illusion,1,0
204,13/03/2020 23:25,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 , NAME ,nan,118,0
205,13/03/2020 23:23,RT NoLore I m gonna keep saying it the university cannot simply mandate online education Professors have the right to decide how to end ,Ethan Sabourin ,Ottawa Ontario,51,0
206,13/03/2020 23:21,RT esai irl Our provisional dates for rescheduled ESAI Conference 2020 are 3rd 5th September 2020 at the Institute of Education Dublin C ,Joe O Hara,Dublin,15,0
207,13/03/2020 23:21,RT KarenHugersHair LaBeautyologist Student loans are voluntary debt I graduated from a State University got a great education with mini ,Siddy,Scarborough Canada,0,0
208,13/03/2020 23:20,Ankabut Fully Prepared to Ensure Continuity of Distant Learning Capabilities and Network Services ,Gulf News Journal,nan,0,0
209,13/03/2020 23:20,RT angiladasauce You ever suffer through 4 years at university just to graduate online like some education connection shit ,Mel ,Los Angeles CA,12,0
210,13/03/2020 23:20,RT shope lindsey I m blessed to announce that I have officially committed to University of the Cumberlands to further my education and at ,Bryan Stewart,nan,5,0
211,13/03/2020 23:19, Reduce your risk of serious LungDisease caused by CoronaVirus by QuittingSmoking and Vaping read the article ,Compadres for Tobacco Free Los Angeles County,Downey CA,0,0
212,13/03/2020 23:19,RT MarkCCrowley Elon Musk says college is basically for fun and not for learning Do you agree with him if you were college age again ,The Prissy Hen ,Albany GA,1,0
213,13/03/2020 23:19,Wifi should be available FREE throughout Canada during this crisis This will help with public health education amo ,Adam Robb,Treaty 7 Calgary Alberta CAN,0,2
214,13/03/2020 23:19,RT CaptainDick12 Canadian scientists make COVID 19 research breakthrough isolating virus Only in Canada These ,ginabambina,Lansdowne Ontario CANADA,28,0
215,13/03/2020 23:19,The mood turns gloomy as the University of San Diego begins moving students out of campus housing due to the corona ,grobbins,San Diego California,0,0
216,13/03/2020 23:18, billbollinger24 NOELonPC mstevens6406 DannyLeon66 TheRightMelissa realDonaldTrump CDCgov So funny the Presid ,Laurie,Knoxville TN,0,0
217,13/03/2020 23:18,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,Amanda ProudToBeSectarianFarLeft,London,143,0
218,13/03/2020 23:18,RT NoLore I m gonna keep saying it the university cannot simply mandate online education Professors have the right to decide how to end ,Louis R mer,Somewhere,51,0
219,13/03/2020 23:17,Can you recommend anyone for this job in Spokane WA Education spokanejobs,Gonzaga University,Spokane WA,0,1
220,13/03/2020 23:17,RT cmann131 I want to thank my family the people who have supported me and the ones who have recruited me along the way I m thankful t ,Kevin McPherson,Little Rock AR,34,0
221,13/03/2020 23:16,Mogul Aliko Dangote to venture into education business ,sunday ewolabi,Nigeria,0,0
222,13/03/2020 23:15,The University of Central Missouri has announced the postponement of the 2020 President s Gala ,Daily Star Journal,Johnson County Mo ,0,0
223,13/03/2020 23:15,The University of Central Missouri has announced the postponement of the 2020 President s Gala ,Derek Brizendine,nan,0,0
224,13/03/2020 23:14,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Tango1,Calgary and Vancouver,118,0
225,13/03/2020 23:14,RT ufvARTS DidYouKnow Over half of today s undergraduates benefit from co ops amp internships as part of their university education Enh ,U of Fraser Valley,Abbotsford BC Canada,1,0
226,13/03/2020 23:14, NAME ,Alberta,Republic Of Alberta,0,0
227,13/03/2020 23:13,RT HistoricaCanada Our new education guide Residential Schools in Canada aims to raise awareness of the history of residential schools ,bballsan,St Albert,77,0
228,13/03/2020 23:13,If this doesn t scare the shit out every American it should Canada BernieSanders I ll hold on to your bee ,They Call Me Brett,Centre of the Universe ON ,0,0
229,13/03/2020 23:13,RT MScDigital Expand Your Employment Opportunities with the World Leaders in Blockchain Education University of Nicosia ,The Scary One,nan,916,0
230,13/03/2020 23:12,The mood turns gloomy as University of San Diego students prepare to move out of dorms Bre ,San Diego Union Tribune,San Diego CA,0,0
231,13/03/2020 23:12,RT USSbriefs BBC News Coronavirus More universities halt teaching and exams If your university is still not halting teaching and exa ,Vian Bakir She Prof is on UCUstrike again ,Wales,32,0
232,13/03/2020 23:11,RT penn state Out of an abundance of caution during the ongoing coronavirus outbreak Penn State has decided to cancel all summer educati ,Rock Ethics Institute,Penn State University Park,4,0
233,13/03/2020 23:11,RT australian EXCLUSIVE Western Sydney University is offering 1 500 payments to Chinese students to help fund travel packages to third ,Berny,AUSTRALIA,223,0
234,13/03/2020 23:10,RT angiladasauce You ever suffer through 4 years at university just to graduate online like some education connection shit ,julissa,nan,12,0
235,13/03/2020 23:10,RT RikkeToftN are you scrambling to learn how to do online teaching Open University they know a bit about this offers this free 24 ,Halldoraingunn,Iceland,5,0
236,13/03/2020 23:09,RT zairej Shit went from Howard University to Education Connection,s ,Washington DC,13,0
237,13/03/2020 23:09,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Dave Schofield,Peterborough Ontario,118,0
238,13/03/2020 23:09,RT Deion Rivers28 This has been a long thought process and after having multiple talks with myself God and family Due to a few unfor ,rus,nan,4,0
239,13/03/2020 23:09,RT eriktorenberg Deep Dive into education Current problems in k 12 amp higher ed Future of k 12 amp higher ed 3 waves of ed tech Op ,Naijaedupreneur ,Lagos Nigeria,15,0
240,13/03/2020 23:08,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,DonnchaOTreasaigh DenisTreacy,nan,117,0
241,13/03/2020 23:08,RT USSbriefs BBC News Coronavirus More universities halt teaching and exams If your university is still not halting teaching and exa ,Richie Nimmo,The Anthropocene ,32,0
242,13/03/2020 23:08,RT ucu The university strikes are something we all need to pay attention to it s a fight about how all of us want to live Shadow educ ,Rebecca Whiting is ON STRIKE,nan,39,0
243,13/03/2020 23:08,RT OmanReagan Hillary Clinton s 2016 College plan provided debt free tuition free university education to low income people ,Kaysey17,United States,6,0
244,13/03/2020 23:07,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Bailey,Grande Prairie AB,118,0
245,13/03/2020 23:07,RT OmanReagan Hillary Clinton s 2016 College plan provided debt free tuition free university education to low income people , CivicLillyinWick,Scotland,6,0
246,13/03/2020 23:07,RT OmanReagan Hillary Clinton s 2016 College plan provided debt free tuition free university education to low income people ,Dave Vader,Portland OR,6,0
247,13/03/2020 23:06,RT OmanReagan Hillary Clinton s 2016 College plan provided debt free tuition free university education to low income people ,NancyWilliamsPainter,Bremerton WA,6,0
248,13/03/2020 23:05,It s a busy time all over and we re not slowing down here LTS National is hiring multiple summer student position ,Let s Talk Science Guelph,Guelph Ontario,0,0
249,13/03/2020 23:05,RT OmanReagan Hillary Clinton s 2016 College plan provided debt free tuition free university education to low income people ,jess sager,New York USA,6,0
250,13/03/2020 23:04,Hillary Clinton s 2016 College plan provided debt free tuition free university education to low income people ,Michael,S D YES Unceded Tsawout Tsawwassen Stz uminus Penelakut Lands BC Canada Cayuse Umatilla Walla Walla Nim ipuu Lands Oregon ,6,8
251,13/03/2020 23:04,RT angiladasauce You ever suffer through 4 years at university just to graduate online like some education connection shit ,marilyn,nan,12,0
252,13/03/2020 23:04,RT USSbriefs BBC News Coronavirus More universities halt teaching and exams If your university is still not halting teaching and exa ,Vanessa May,Manchester UK,32,0
253,13/03/2020 23:03,RT nseducation The Province is directing public sector employees who travel outside Canada to stay home and self isolate for 14 days afte ,Amber Cowan,Halifax,16,0
